3113,,65456,247.1,-0.65,4.79,  A2V               
3114,,65460,258.34,-7.57,5.35,  B2.5V             
3115,,65522,208.4,20.99,6.02,  K2                
3116,,65551,258.9,-7.83,5.09,  B2.5IV            
3117,Chi Car,65575,266.68,-12.32,3.47,  B3IVp             
3118,,65598,262.21,-9.73,6.22,  B5V               
3119,,65626,160.33,32.05,6.49,  F8V               
3120,,65662,273.5,-15.94,5.74,  K3III             
3121,,65685,260.23,-8.49,5.17,  K2III             
3122,27    Mon,65695,224.24,13.39,4.93,  K2III             
3123,12    Pup,65699,241.28,3.29,5.11, cK2                
3124,2Ome1Cnc,65714,196.23,25.82,5.83, gG8                
3125,,65735,201.98,23.84,6.25,  K1III             
3126,,65750,272.25,-15.24,6.25,  M0III             
3127,,65757,198.13,25.23,6.34,  K1III-IV          
3128,3    Cnc,65759,204.5,22.88,5.55, gK3                
3129,,65818,263.48,-10.28,4.41,  B1Vp+B3IV:        
3130,,65801,185.5,28.93,6.34,  K0                
3131,,65810,237.16,6,4.61,  A2Vn              
3132,4Ome2Cnc,65856,196.62,25.89,6.31,  A1V               
3133,,65867,265.43,-11.36,6.44,  A8-9IV            
3134,5    Cnc,65873,205.43,22.71,5.99,  B9.5Vn            
3135,,65875,223.64,13.99,6.51,  B2.5Ve            
3136,,65900,216.58,17.74,5.65,  A1V               
3137,,65904,260.02,-8.13,5.99,  B4V               
3138,,65907,273.38,-15.69,5.6,  G0V               
3139,,65908,276.13,-17.11,6.14,  B8V               
3140,,65925,254.96,-5.01,5.24,  F5III             
3141,28    Mon,65953,222.35,14.81,4.68,  K4III             
3142,,66005,264.2,-10.51,6.32,  B2IV-V            
3143,,66006,264.2,-10.51,6.34,  B2IV-V            
3144,,66011,212.83,19.67,6.22,  G0IV              
3145,,66141,219.07,16.8,4.39,  K2III             
3146,,66190,260.35,-8.06,6.61,  K1Ib-II           
3147,,66194,273.93,-15.8,5.81,  B2IVpne           
3148,,66210,263.41,-9.86,6.02,  A2V               
3149,Chi Gem,66216,193.9,27.14,4.94,  K1.5III           
3150,,66242,226.95,12.67,6.33,  G0III             
3151,,66255,263.34,-9.77,6.12,  A0pSi             
3152,,66341,273.41,-15.43,6.33,  B5III             
3153,,66342,273.76,-15.61,5.17,  M1.5IIa           
3154,,66358,253.46,-3.6,5.95,  A3IV              
3155,,66435,253.31,-3.39,6.34,  M1III             
3156,,66441,268.02,-12.37,5.87,  B5Vn              
3157,,66546,268.39,-12.48,6.1,  B2IV-V            
3158,,66552,203.35,24.34,6.15,  B9V               
3159,,66591,276.55,-16.92,4.82,  B3V               
3160,,66598,249.52,-0.79,5.82,  K2-3III           
3161,,66607,269.24,-12.92,6.28,  B4V               
3162,,66624,257.01,-5.53,5.52,  B9pSi             
3163,8    Cnc,66664,209.11,22.16,5.12,  A1V               
3164,,66684,194.34,27.5,6.21,  A0V               
3165,Zet Pup,66811,255.98,-4.71,2.25,  O5f               
3166,,66812,258.48,-6.27,6.29,  G8II              
3167,28    Lyn,66824,176.84,31.52,6.26,  A1V               
3168,14    Pup,66834,238.9,6.28,6.13,  B3III             
3169,9Mu 1Cnc,66875,199.58,26.05,5.99,  M3III             
3170,,66888,249.83,-0.69,5.31,  M1Ib              
3171,,66920,285.73,-21.21,6.34,  A3III             
3172,,66950,222.18,16.22,6.41,  K0                
3173,27    Lyn,67006,167.19,32.65,4.84,  A2V               
3174,,67159,230.04,12.07,6.23,  B9V               
3175,,67224,159.17,33.04,5.93, gK4                
3176,10Mu 2Cnc,67228,200.81,25.99,5.3,  G1IVb             
3177,,67243,250.76,-0.91,6.14,  G1Ib              
3178,,67249,265.19,-10.06,5.95,  G5II              
3179,,67341,262.12,-8.1,6.19,  B3Vnp             
3180,,67364,267.42,-11.3,5.53,  K3-4III           
3181,,67370,177.88,31.79,6.27, gK3                
3182,,67447,147.01,32.53,5.32,  G7+II             
3183,,67456,239.93,6.36,5.38,  A5II              
3184,12    Cnc,67483,208.98,23.18,6.27,  F3V               
3185,15Rho Pup,67523,243.15,4.4,2.81,  F6IIpDel Del      
3186,,67536,276.11,-16.14,6.3,  B2.5Vn            
3187,,67582,260.77,-7.01,5.05,  K3III             
3188,29Zet Mon,67594,224.72,15.66,4.34,  G2Ib              
3189,,67725,232.2,11.53,6.32,  A0Vn              
3190,,67751,239.95,6.74,6.36,  A7IV              
3191,14Psi Cnc,67767,196.89,27.9,5.73,  G7V               
3192,16    Pup,67797,239.04,7.4,4.4,  B5IV              
3193,,67827,182.23,31.5,6.58,  G0                
3194,,67880,236.53,9.08,5.68,  B2.5V             
3195,,67888,254.54,-2.63,6.37,  B4V               
3196,,67921,248.41,1.44,6.65,  K5III             
3197,,67934,130.95,29.89,6.32,  A2Vn              
3198,,67959,208.24,24.08,6.23,  A1V               
3199,,67977,252.72,-1.34,6.2,  G8III             
3200,,68077,161.31,33.58,5.85,  G9III             
3201,,68099,213.03,22.16,6.07,  B6III             
3202,18    Pup,68146,234.57,10.61,5.54,  F6V               
3203,,68161,263.92,-8.45,5.7,  B8Ib-II           
3204,,68217,260.07,-5.96,5.21,  B2IV-V            
3205,,68242,258.84,-5.13,6.26,  B7V               
3206,Gam1Vel,68243,262.81,-7.7,4.27,  B1IV              
3207,Gam2Vel,68273,262.8,-7.69,1.78,  WC8+O9I           
3208,16Zet1Cnc,68257,205.3,25.53,5.63,  F8V               
3209,16Zet1Cnc,68256,205.3,25.53,6.02,  F9V               
3210,16Zet2Cnc,68255,205.3,25.53,6.2,  G5V               
3211,19    Pup,68290,233.89,11.19,4.72,  G9III-IIIb        
3212,,68312,229.4,13.91,5.36,  G6III             
3213,,68324,263.33,-7.98,5.23,  B1IVe             
3214,,68332,209.01,24.14,6.54,  A7III             
3215,15    Cnc,68351,192.58,29.71,5.64,  B9pSiCr           
3216,,68375,138.47,31.61,5.54,  G8III             
3217,,68423,277.2,-16.24,6.28,  B6Ve              
3218,,68434,270.38,-12.26,5.66,  A3m               
3219,,68450,254.47,-2.02,6.44,  O9.5II            
3220,,68456,274.97,-14.95,4.76,  F5V               
3221,,68457,156.59,33.69,6.45,  A7Vm              
3222,,68461,206.54,25.27,6.01,  G8III             
3223,Eps Vol,68520,281.62,-18.56,4.35,  B6IV              
3224,,68543,199.7,27.82,6.56,  A4IVn             
3225,,68553,256.45,-3.24,4.45,  K3Ib              
3226,,68601,259.29,-5.06,4.75,  A5Ib              
3227,,68657,263.91,-8.05,5.82,  B3V               
3228,,68703,205.47,25.98,6.47,  A0VnDel Del       
3229,20    Pup,68752,236.63,10.11,4.99,  G5II              
3230,,68758,248.5,2.33,6.52,  A1V               
3231,,68776,210.19,24.19,6.38,  G8III             
3232,,68808,262.44,-6.96,5.76,  F7Ib-II           
3233,,68862,255.2,-2.07,6.43,  A3V               
3234,,68895,262.17,-6.68,6.03,  B5V               
3235,29    Lyn,68930,157.54,33.99,5.64,  A7IV              
3236,,68951,142.29,32.46,5.98,  M0III             
3237,,68980,253.58,-0.84,4.78,  B1.5IIIe          
3238,,69002,251.66,0.48,6.37,  K2III             
3239,,69080,250.52,1.35,6.06,  B1.5V             
3240,,69081,253.98,-1,5.08,  B1.5IV            
3241,,69082,254,-1.01,6.11,  B2IV-V            
3242,,69123,253.32,-0.49,5.78,  K1III             
3243,,69142,257.35,-3.21,4.44,  K1II-III          
3244,,69144,262.88,-6.92,5.13,  B2.5IV            
3245,,69148,154,33.93,5.71,  G8III             
3246,,69149,164.09,34.22,6.27,  K5                
3247,,69194,265.6,-8.65,5.51,  M1III             
3248,,69243,211.75,24.14,7.13,  M7IIIe            
3249,17Bet Cnc,69267,214.25,23.05,3.52,  K4IIIBa0.5        
3250,,69302,261.98,-6.17,5.83,  B2IV-V            
3251,,69445,249.71,2.33,6.21,  G5-8III+G:        
3252,,69478,214.68,23.13,6.29,  G8III             
3253,,69511,253.86,-0.43,6.16,  K2III             
3254,30    Lyn,69548,159.73,34.43,5.89,  F4V               
3255,,69589,241.8,7.83,6.6,  A0                
3256,,69596,265.98,-8.55,6.44,  K3-4III           
3257,21    Pup,69665,237.58,10.66,6.16,  A2V               
3258,,69682,164.78,34.55,6.49,  F0IV              
3259,,69830,234.55,12.83,5.98,  G7.5V             
3260,,69863,276.8,-15.13,5.16,  A2V               
3261,,69879,249.2,3.22,6.45,  K0III             
3262,18Chi Cnc,69897,195.78,30.47,5.14,  F6V               
3263,,69976,156.2,34.52,6.41,  K0III             
3264,,69994,202.85,28.45,5.83,  K1III             
3265,,69997,232.52,14.3,6.32,  F3IIIpDel Del     
3266,,70002,253.75,0.21,5.58,  K2III             
3267,,70003,255.33,-0.88,6.7,  A0IV+G:           
3268,19Lam Cnc,70011,199.33,29.59,5.98,  B9.5V             
3269,,70013,219.71,21.43,6.05,  G8III             
3270,,70060,254.78,-0.42,4.45,  A7III             
3271,,70110,224.31,19.2,6.18,  F9V               
3272,,70148,228.35,17.02,6.13,  K2III             
3273,,70235,253.18,0.9,6.43,  B9pHgMn           
3274,,70267,273.67,-12.91,6.42,  F5V               
3275,31    Lyn,70272,177.39,34.34,4.25,  K4.5III-IIIb      
3276,,70302,243.61,7.63,6.13,  K0                
3277,,70313,165.21,35.05,5.51,  A3V               
3278,,70340,225.1,19.11,6.5,  A2Vpn:EuSrCr:Si   
3279,,70442,241.33,9.38,5.58,  G2III+A3          
3280,,70514,279.39,-16.22,5.07,  K1III             
3281,,70523,239.29,10.87,5.75,  K1III             
3282,,70555,252.13,2.1,4.83,  K2.5II-III        
3283,,70556,254.95,0.14,5.2,  B2IV-V            
3284,20    Cnc,70569,205.7,28.25,5.95,  A9V               
3285,,70574,229.41,17.06,6.15,  A8IV              
3286,,70612,257.54,-1.64,6.16,  A3V               
3287,,70647,178.86,34.54,6.02,  K5III             
3288,,70652,230.69,16.44,5.96,  M1III             
3289,22    Pup,70673,235.52,13.5,6.11, gG7                
3290,21    Cnc,70734,213.68,25.32,6.08,  M2III             
3291,,70761,246.77,6.16,5.9,  F3Ib              
3292,,70771,187.2,33.45,6.06,  K0                
3293,,70839,272.87,-11.91,5.97,  B1.5III           
3294,,70930,264.98,-6.5,4.82,  B1V               
3295,,70937,228.37,18.25,6.01,  F2V               
3296,,70946,256.65,-0.57,6.32,  M1III             
3297,1    Hya,70958,227.5,18.74,5.61,  F3V               
3298,,70982,278.2,-15.19,6.12,  G6-8III           
3299,25    Cnc,71030,207.3,28.32,6.14,  F6V               
3300,,71043,268.05,-8.49,5.85,  A0V               
3301,Kap1Vol,71046,284.83,-19.05,5.37,  B9III-IV          
3302,Kap2Vol,71066,284.82,-19.03,5.65,  A0IVMn            
3303,,71088,148.07,34.3,5.88,  G8III             
3304,22Phi1Cnc,71093,195.5,32.02,5.57,  K5III             
3305,,71095,222.19,21.83,5.73,  K5III             
3306,,71115,216.96,24.43,5.13,  G7II-IIIFe-1      
3307,Eps Car,71129,274.29,-12.6,1.86,  K3III+B2:V        
3308,,71141,244.38,8.36,5.68,  A2                
3309,,71148,174.49,35.42,6.32,  G5V               
3310,23Phi2Cnc,71150,196.61,31.82,6.32,  A6V               
3311,23Phi2Cnc,71151,196.61,31.82,6.3,  A3V               
3312,24    Cnc,71152,199.28,31.08,7.02,  F0III             
3313,24    Cnc,71153,199.28,31.08,7.81,  F7V               
3314,,71155,227.78,18.89,3.9,  A0V               
3315,,71176,245.15,7.88,5.28,  K5III+K1III       
3316,,71196,242.67,9.62,6.01,  F3V               
3317,,71231,239.67,11.69,6.44,  K0                
3318,Alp Cha,71243,289.86,-21.68,4.07,  F5III             
3319,27    Cnc,71250,211.95,26.79,5.5,  M3III             
3320,,71267,237.56,13.13,5.98,  A5m               
3321,2    Hya,71297,227.96,19.02,5.59,  A5III-IV          
3322,,71302,260.5,-2.89,5.98,  B3V               
3323,1Omi UMa,71369,155.97,35.43,3.36,  G5III             
3324,,71377,235.59,14.59,5.54,  K2III             
3325,,71433,230.26,17.96,6.59,  F4III             
3326,,71459,260.1,-2.4,5.47,  B3V               
3327,,71487,257.62,-0.54,6.53,  B9V               
3328,,71488,257.62,-0.54,7.25,  A2V:              
3329,28    Cnc,71496,199.88,31.38,6.1,  F0Vn              
3330,,71510,267.94,-7.93,5.17,  B2Ve              
3331,,71523,249.65,5.25,6.73,  B9.5V             
3332,,71553,145.61,34.14,6.31,  K0                
3333,29    Cnc,71555,210.56,27.83,5.95,  A5V               
3334,Eta Vol,71576,286.66,-19.82,5.29,  A0-1IV-V          
3335,,71581,242.8,10.16,6.56,  A2V               
3336,,71622,251.71,3.91,6.33,  G8III             
3337,,71663,226.88,20.2,6.39,  A5m               
3338,,71665,232.55,16.91,6.43,  K0                
3339,,71688,247.24,7.22,6.62,  A2IV-V            
3340,The Cha,71701,290.46,-21.84,4.35,  K2IIICN0.5        
3341,,71722,268.92,-8.43,6.05,  A0V               
3342,,71766,233.45,16.53,6,  F2III             
3343,,71801,254.6,2.03,5.75,  B3V               
3344,,71815,244.8,9.1,6.51,  A2                
3345,,71833,243.07,10.36,6.67,  B8III             
3346,,71863,278.92,-15.01,5.97,  G8-K0III          
3347,Bet Vol,71878,280.26,-15.84,3.77,  K1III             
3348,,71906,184.8,35.11,6.18,  A0V               
3349,,71919,270.85,-9.55,6.53,  A0V               
3350,,71935,269.26,-8.44,5.09,  A9-F0III-IV       
3351,,71952,165.3,36.36,6.24,  K0IV              
3352,,71973,139.27,32.95,6.31,  A2m               
3353,,71997,248.44,6.81,6.7,  B4V               
3354,2    UMa,72037,150.52,35.21,5.47,  A2m               
3355,30Ups1Cnc,72041,200.19,31.98,5.75,  F0IIIn            
3356,,72067,262.08,-3.08,5.79,  B2Vn              
3357,31The Cnc,72094,206.77,29.98,5.35,  K5III             
3358,,72108,265.14,-5.28,5.33,  B2IV              
3359,,72127,262.57,-3.36,4.99,  B2IV              
3360,,72184,183.95,35.54,5.9,  K2III             
3361,,72208,215.44,26.74,6.83,  B9p:Hg:           
3362,,72227,252.51,4.18,5.65,  K2III             
3363,,72232,263.91,-4.26,5.99,  B5III             
3364,,72268,256.21,1.5,6.69,  M2Iab             
3365,32    Lyn,72291,185.89,35.37,6.24,  F5Vb vw           
3366,33Eta Cnc,72292,204.33,31.06,5.33,  K3III             
3367,,72310,242.27,11.65,5.42,  A0V               
3368,,72322,271.17,-9.4,6.36,  G0V               
3369,32Ups2Cnc,72324,200.31,32.31,6.36,  G9III             
3370,,72337,283.86,-17.8,5.53,  A0V               
3371,,72350,262.71,-3.19,6.3,  B4IV              
3372,34    Cnc,72359,215.27,27.02,6.46,  A1V               
3373,,72436,258.2,0.26,6.31,  B4V               
3374,,72462,238.56,14.41,6.38,  F0Vn              
3375,,72485,265.3,-4.96,6.39,  B2.5V             
3376,,72505,212.12,28.59,6.28,  K0III             
3377,33    Lyn,72524,185.96,35.64,5.78,  A2Vnn             
3378,,72561,220.68,24.88,5.87,  G5III             
3379,,72582,140.44,33.48,6.15,  G7III             
3380,,72617,217.09,26.66,6.03,  F3IV              
3381,,72626,246.67,9.05,6.19,  A8IV              
3382,,72650,270.67,-8.72,6.34,  K3III             
3383,,72660,227.29,21.58,5.81,  A1V               
3384,,72673,252.29,4.98,6.38,  K0V               
3385,,72688,254.82,3.14,6.36,  K0V               
3386,,72737,269.75,-7.97,5.69,  K0III+A3          
3387,35    Cnc,72779,205.51,31.34,6.58,  G0III             
3388,,72787,257.87,0.98,6.49,  B2.5V             
3389,,72832,258.29,0.74,5.96,  B5III             
3390,,72900,264.81,-4.11,6.24,  K3III             
3391,3Pi 1UMa,72905,150.55,35.7,5.64,  G1.5Vb            
3392,,72908,222.85,24.3,6.33,  G9III             
3393,,72922,293.85,-23.26,5.69,  G8III             
3394,,72943,210.22,29.94,6.32,  F0IV              
3395,,72945,219.12,26.2,5.99,  F8V               
3396,,72946,219.12,26.21,7.25,  G5V               
3397,,72954,253.37,4.61,6.43,  G5IV-V            
3398,3    Hya,72968,232.8,18.85,5.72,  A1pSrCrEu         
3399,,72993,257.39,1.61,6.3,  K5III             
3400,,73017,164.89,37.21,5.66,  G8IV              
3401,,73029,156.74,36.63,6.48,  A2Vn              
3402,,73072,248.82,8.18,5.96,  A1V+G-KIII        
3403,4Pi 2UMa,73108,151.36,35.96,4.6,  K1+IIIb           
3404,,73121,259.37,0.31,6.47,  G1V               
3405,,73131,165.48,37.34,6.42,  K0                
3406,36    Cnc,73143,216.22,27.83,5.88,  A3V               
3407,,73155,267.33,-5.71,5.01,  K1-2II            
3408,,73171,165.75,37.39,5.91, gK1                
3409,,73192,190.51,35.69,5.94, gK2                
3410,4Del Hya,73262,220.26,26.18,4.16,  A1Vnn             
3411,,73281,230.32,20.88,6.19,  K0                
3412,37    Cnc,73316,216.42,28.01,6.53,  A1V               
3413,,73340,268.27,-6.18,5.8,  B8Si              
3414,,73389,273.97,-10.38,4.86,  K0III             
3415,,73390,274.14,-10.52,5.26,  B3V+B3Vn          
3416,,73451,232.02,20.16,6.51,  A1V+G             
3417,,73468,287.03,-19.14,6.12,  G8III             
3418,5Sig Hya,73471,222.71,25.31,4.44,  K1+III            
3419,,73476,254.66,4.42,6.48,  F0IV-V            
3420,Eta Pyx,73495,248.66,8.96,5.27,  A0V               
3421,,73524,259.76,0.53,6.55,  G4IV-V            
3422,34    Lyn,73593,174.42,37.76,5.37,  G8IV              
3423,,73596,191.65,35.92,6.1,  F5III             
3424,,73599,218.16,27.62,6.45,  K1III             
3425,,73603,243.4,12.93,6.33,  K5III             
3426,,73634,262.05,-1.14,4.14,  A6II              
3427,39    Cnc,73665,205.51,32.54,6.39,  G8III             
3428,,73710,205.89,32.48,6.44,  G9III             
3429,41Eps Cnc,73731,206.06,32.45,6.3,  A8Vn              
3430,,73752,245.9,11.31,5.05,  G6IV              
3431,6    Hya,73840,237.4,17.34,4.98,  K4III             
3432,,73887,278.15,-12.99,5.47,  K0III             
3433,Zet Pyx,73898,251.59,7.31,4.89,  G4III             
3434,,73900,257.18,3,6.13,  F1IV              
3435,,73952,270.25,-7.09,6.47,  B8Vn              
3436,,73971,173.08,38.13,6.22,  G8III             
3437,,73997,234.54,19.43,6.63,  A1Vn              
3438,Bet Pyx,74006,256.24,3.9,3.97,  G7Ib-II           
3439,,74067,260.19,0.91,5.2,  B9V               
3440,,74071,270.59,-7.22,5.48,  B5V               
3441,9    Hya,74137,240.63,15.71,4.88,  G9.5III           
3442,,74146,270.33,-6.92,5.19,  B4IV              
3443,,74148,276.18,-11.33,6.36,  A0V               
3444,,74167,264.12,-2.06,5.71,  M0III             
3445,,74180,265.28,-2.95,3.84,  F3Ia              
3446,,74190,237.26,18.06,6.45,  A5m               
3447,,74195,270.25,-6.8,3.62,  B3IV              
3448,,74196,270.33,-6.86,5.61,  B7Vn              
3449,43Gam Cnc,74198,204.17,33.73,4.66,  A1IV              
